"pathway","pval","padj","log2err","ES","NES","size","drug_name","direction","is_candidate"
"TARTE_PLASMA_CELL_VS_PLASMABLAST_DN",0.041995800419958,0.102534041534476,0.068945037482762,0.653801557879792,1.13654669012722,301,"TARTE_PLASMA_CELL_VS_PLASMABLAST","DN",FALSE
"CHOW_RASSF1_TARGETS_DN",0.0420773714891362,0.102534041534476,0.071001584690387,0.791294618636506,1.31354726034793,29,"CHOW_RASSF1_TARGETS","DN",FALSE
"SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE",0.0420841683366733,0.102534041534476,0.068945037482762,0.705789089105357,1.21832476313796,100,"SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE","BOTH",FALSE
"QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2",0.0420854271356784,0.102534041534476,0.0705397288527552,0.77817571617796,1.30216251604629,34,"QI_HYPOXIA_TARGETS_OF_HIF1A_AND_FOXA2","BOTH",FALSE
"KAAB_FAILED_HEART_ATRIUM_UP",0.0421833598304187,0.10258740511066,0.070908526474039,0.791074318387893,1.31318156243819,29,"KAAB_FAILED_HEART_ATRIUM","UP",FALSE
"CUI_GLUCOSE_DEPRIVATION",0.0422120750887874,0.10258740511066,0.0692905673045036,0.740963063604632,1.26925390902203,56,"CUI_GLUCOSE_DEPRIVATION","BOTH",FALSE
"HALMOS_CEBPA_TARGETS_UP",0.0422564102564103,0.10258740511066,0.0696410499154017,0.754457834223939,1.28215329197332,46,"HALMOS_CEBPA_TARGETS","UP",FALSE
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8",0.0422592857873734,0.10258740511066,0.0695529583952141,0.750535365323417,1.27902765266716,48,"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8","BOTH",FALSE
"HUANG_FOXA2_TARGETS_DN",0.0422948073701843,0.10258740511066,0.070357361417532,0.778006075935615,1.30187864807123,34,"HUANG_FOXA2_TARGETS","DN",FALSE
"SERVITJA_LIVER_HNF1A_TARGETS_UP",0.0424084816963393,0.102772015873502,0.0686043435198679,0.690131297003781,1.192658448352,133,"SERVITJA_LIVER_HNF1A_TARGETS","UP",FALSE
"URS_ADIPOCYTE_DIFFERENTIATION_UP",0.0425381428715772,0.102995007873129,0.0688594151123592,0.727578368336029,1.24974015532837,65,"URS_ADIPOCYTE_DIFFERENTIATION","UP",FALSE
"STARK_HYPPOCAMPUS_22Q11_DELETION_DN",0.0425810678021618,0.103007782057219,0.0716628565191792,0.813108980000544,1.32444307203373,22,"STARK_HYPPOCAMPUS_22Q11_DELETION","DN",FALSE
"SASSON_RESPONSE_TO_FORSKOLIN_DN",0.0427049839228296,0.103162654201498,0.0685199122966855,0.714485253397777,1.23062393632603,82,"SASSON_RESPONSE_TO_FORSKOLIN","DN",FALSE
"BROWNE_HCMV_INFECTION_2HR_DN",0.0427210326810778,0.103162654201498,0.0692037251597512,0.752072379917755,1.28016795669072,47,"BROWNE_HCMV_INFECTION_2HR","DN",FALSE
"ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION",0.0427582053598314,0.103162654201498,0.0684357744975362,0.712240275117139,1.22821720036182,85,"ZHANG_TARGETS_OF_EWSR1_FLI1_FUSION","BOTH",FALSE
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN",0.0428767436542419,0.103322535211268,0.0731409447045026,0.841016144793377,1.33589211742573,16,"YAO_HOXA10_TARGETS_VIA_PROGESTERONE","DN",FALSE
"BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN",0.0429,0.103322535211268,0.0681851045494384,0.678170985425657,1.17393865708778,171,"BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER","DN",FALSE
"GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN",0.0431,0.103712928759894,0.0680194272735311,0.671722056449376,1.16409637589114,194,"GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","DN",FALSE
"COATES_MACROPHAGE_M1_VS_M2_DN",0.0433557992153707,0.104236789677728,0.0680194272735311,0.716191371034241,1.23297975121692,77,"COATES_MACROPHAGE_M1_VS_M2","DN",FALSE
"SANSOM_APC_TARGETS_UP",0.0434217108554277,0.104303600439377,0.0677730323030541,0.693964864790283,1.19822418961282,120,"SANSOM_APC_TARGETS","UP",FALSE
"ELVIDGE_HIF1A_AND_HIF2A_TARGETS_UP",0.0435682500258719,0.104557031719398,0.0688594151123592,0.765254983202309,1.29099638329483,39,"ELVIDGE_HIF1A_AND_HIF2A_TARGETS","UP",FALSE
"XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_UP",0.0436036451724536,0.104557031719398,0.0728383861629769,0.847351569004503,1.33736542906934,15,"XU_RESPONSE_TO_TRETINOIN_AND_NSC682994","UP",FALSE
"PETROVA_PROX1_TARGETS_UP",0.0436610608020699,0.104603031834031,0.0702666782298212,0.801425122879255,1.31792205349097,25,"PETROVA_PROX1_TARGETS","UP",FALSE
"LIU_LIVER_CANCER",0.0439710357854969,0.105253502982607,0.069030962075628,0.77956785412055,1.3019962768343,33,"LIU_LIVER_CANCER","BOTH",FALSE
"KARLSSON_TGFB1_TARGETS_DN",0.0441,0.10546993006993,0.067207783715993,0.671826895808569,1.16426511414155,191,"KARLSSON_TGFB1_TARGETS","DN",FALSE
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN",0.0443945228925973,0.106081584833316,0.0693777189790397,0.79483164560064,1.31381393160098,27,"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR","DN",FALSE
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP",0.044464609800363,0.10608239828007,0.067207783715993,0.720411202631749,1.23943888423052,71,"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS","UP",FALSE
"FIGUEROA_AML_METHYLATION_CLUSTER_1_DN",0.0445452670653743,0.10608239828007,0.0679370144586811,0.757663144240517,1.28243626396263,42,"FIGUEROA_AML_METHYLATION_CLUSTER_1","DN",FALSE
"MCCLUNG_DELTA_FOSB_TARGETS_2WK",0.0445452670653743,0.10608239828007,0.0679370144586811,0.757620045798972,1.28236331465161,42,"MCCLUNG_DELTA_FOSB_TARGETS_2WK","BOTH",FALSE
"BOYLAN_MULTIPLE_MYELOMA_PCA3_DN",0.0445499545408627,0.10608239828007,0.067207783715993,0.725078486728108,1.24571538099457,66,"BOYLAN_MULTIPLE_MYELOMA_PCA3","DN",FALSE
"MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK_DN",0.0447127937336815,0.106377568395959,0.0697294585228188,0.806809816423855,1.31816801706918,23,"MAGRANGEAS_MULTIPLE_MYELOMA_IGLL_VS_IGLK","DN",FALSE
"KONDO_PROSTATE_CANCER_WITH_H3K27ME3",0.0449134740422127,0.106727891800922,0.0665778123685814,0.689103878755931,1.19023046716722,129,"KONDO_PROSTATE_CANCER_WITH_H3K27ME3","BOTH",FALSE
"KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION",0.0449415558242644,0.106727891800922,0.0668120931524977,0.717049547913644,1.23353447274791,74,"KYNG_DNA_DAMAGE_BY_GAMMA_AND_UV_RADIATION","BOTH",FALSE
"GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP",0.0449802451625975,0.106727891800922,0.0669695786521622,0.732646304798489,1.25663131291032,60,"GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING","UP",FALSE
"KANG_IMMORTALIZED_BY_TERT_UP",0.045016077170418,0.106727891800922,0.0666556482309615,0.71290252432703,1.22789785587872,82,"KANG_IMMORTALIZED_BY_TERT","UP",FALSE
"LIU_SOX4_TARGETS_UP",0.0451090218043609,0.10680862390205,0.06642290670214,0.688700686792671,1.19014118114589,132,"LIU_SOX4_TARGETS","UP",FALSE
"NOUSHMEHR_GBM_SILENCED_BY_METHYLATION",0.0451282051282051,0.10680862390205,0.0672877185291006,0.751910771908399,1.27782472093251,46,"NOUSHMEHR_GBM_SILENCED_BY_METHYLATION","BOTH",FALSE
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_DN",0.0452014412053718,0.106889492772599,0.0694651820488471,0.810274498914761,1.31982609087965,22,"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM","DN",FALSE
"VERNELL_RETINOBLASTOMA_PATHWAY_DN",0.0453945922180699,0.107247011161385,0.0695529583952141,0.8139853794938,1.32100511713977,21,"VERNELL_RETINOBLASTOMA_PATHWAY","DN",FALSE
"HUPER_BREAST_BASAL_VS_LUMINAL_UP",0.0454310255614198,0.107247011161385,0.067367922428938,0.764051922337707,1.2889668019668,39,"HUPER_BREAST_BASAL_VS_LUMINAL","UP",FALSE
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP",0.0455451778780565,0.107423798857209,0.0677730323030541,0.777754175497753,1.29896715909711,33,"CREIGHTON_AKT1_SIGNALING_VIA_MTOR","UP",FALSE
"SUBTIL_PROGESTIN_TARGETS",0.045749581239531,0.1076553746549,0.06752914363158,0.774550363137151,1.29609602137287,34,"SUBTIL_PROGESTIN_TARGETS","BOTH",FALSE
"PUJANA_BREAST_CANCER_LIT_INT_NETWORK",0.0457915831663327,0.1076553746549,0.0659642175442741,0.703145300646937,1.21376108682571,100,"PUJANA_BREAST_CANCER_LIT_INT_NETWORK","BOTH",FALSE
"MCGOWAN_RSP6_TARGETS_UP",0.0457938718662953,0.1076553746549,0.0697294585228188,0.821205475873792,1.32281210608468,19,"MCGOWAN_RSP6_TARGETS","UP",FALSE
"RAMASWAMY_METASTASIS_DN",0.0458007514979181,0.1076553746549,0.06642290670214,0.737698351987057,1.26372874613414,55,"RAMASWAMY_METASTASIS","DN",FALSE
"BURTON_ADIPOGENESIS_4",0.0458432059338622,0.107662670759697,0.066890705100693,0.754638533384685,1.27792872797117,43,"BURTON_ADIPOGENESIS_4","BOTH",FALSE
"MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH",0.0459107163455993,0.107728747788645,0.070908526474039,0.8455287912187,1.33448855943839,15,"MAHADEVAN_GIST_MORPHOLOGICAL_SWITCH","BOTH",FALSE
"LIU_NASOPHARYNGEAL_CARCINOMA",0.045968882602546,0.107762464334454,0.0661161203199431,0.722424571387395,1.24128136089261,67,"LIU_NASOPHARYNGEAL_CARCINOMA","BOTH",FALSE
"ELVIDGE_HYPOXIA_BY_DMOG_DN",0.0460038590433635,0.107762464334454,0.0662690130576484,0.737493270263229,1.26337742683267,55,"ELVIDGE_HYPOXIA_BY_DMOG","DN",FALSE
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7",0.0461926374180535,0.108112109474589,0.0658886340177412,0.720563654992573,1.2394154788832,69,"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7","BOTH",FALSE
"VALK_AML_CLUSTER_9",0.0463847203274216,0.10846888445797,0.0671281164691295,0.776861097681393,1.29747558400756,33,"VALK_AML_CLUSTER_9","BOTH",FALSE
"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN",0.0465,0.10864560204953,0.0653662929462658,0.673821734650965,1.16708436288589,179,"GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION","DN",FALSE
"WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN",0.0465885181845506,0.108724352153161,0.0653662929462658,0.703616440873484,1.21476895120394,98,"WANG_ESOPHAGUS_CANCER_VS_NORMAL","DN",FALSE
"TONG_INTERACT_WITH_PTTG1",0.0466131816796994,0.108724352153161,0.0658132939529589,0.736932724941986,1.26241717358817,55,"TONG_INTERACT_WITH_PTTG1","BOTH",FALSE
"MCCLUNG_COCAIN_REWARD_4WK",0.0466713809475705,0.10876737501921,0.065588721362786,0.723126174946032,1.24236122712027,66,"MCCLUNG_COCAIN_REWARD_4WK","BOTH",FALSE
"VANTVEER_BREAST_CANCER_BRCA1_UP",0.0467964824120603,0.108966107131402,0.0667337413459785,0.773428884655752,1.2942193922123,34,"VANTVEER_BREAST_CANCER_BRCA1","UP",FALSE
"WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP",0.0470030185424752,0.109353961506983,0.0676101640365674,0.798791074306717,1.31359043147837,25,"WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY","UP",FALSE
"CERVERA_SDHB_TARGETS_1_DN",0.0471924158766538,0.1097013167702,0.0662690130576484,0.768195687741902,1.28977591670075,36,"CERVERA_SDHB_TARGETS_1","DN",FALSE
"TAKAO_RESPONSE_TO_UVB_RADIATION_UP",0.0472409287365564,0.10972086674297,0.0650002507792486,0.712866964239955,1.22809138784435,80,"TAKAO_RESPONSE_TO_UVB_RADIATION","UP",FALSE
"CHEBOTAEV_GR_TARGETS_DN",0.0473331331932353,0.1098417747385,0.0647833742605669,0.693893794490428,1.19820218182078,116,"CHEBOTAEV_GR_TARGETS","DN",FALSE
"WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2",0.0473755608890744,0.109847063213989,0.0661924422634488,0.770787389704987,1.29225999669925,35,"WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2","BOTH",FALSE
"WHITFIELD_CELL_CYCLE_G2",0.0476095219043809,0.110296064293299,0.0645685196273197,0.677728138638562,1.1727397716167,162,"WHITFIELD_CELL_CYCLE_G2","BOTH",FALSE
"MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN",0.0477216050782136,0.110434420192922,0.0688594151123592,0.829911101741307,1.32420198132955,17,"MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME","DN",FALSE
"WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP",0.0478127060892504,0.110434420192922,0.067691459732905,0.810840496537108,1.31590133200646,21,"WANG_METASTASIS_OF_BREAST_CANCER_ESR1","UP",FALSE
"LI_DCP2_BOUND_MRNA",0.047877145438121,0.110434420192922,0.0644973452335783,0.707928758805258,1.22115863568595,87,"LI_DCP2_BOUND_MRNA","BOTH",FALSE
"VANLOO_SP3_TARGETS_DN",0.0478819514153784,0.110434420192922,0.0644973452335783,0.709574118011486,1.22326812436123,84,"VANLOO_SP3_TARGETS","DN",FALSE
"FOURNIER_ACINAR_DEVELOPMENT_LATE_2",0.0478952104789521,0.110434420192922,0.0643556552289972,0.654105472368111,1.13688470590278,275,"FOURNIER_ACINAR_DEVELOPMENT_LATE_2","BOTH",FALSE
"WARTERS_RESPONSE_TO_IR_SKIN",0.0479114242576749,0.110434420192922,0.0645685196273197,0.713294628337148,1.22770586073073,76,"WARTERS_RESPONSE_TO_IR_SKIN","BOTH",FALSE
"NABA_MATRISOME_POORLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED",0.047972464235775,0.110482038846027,0.0668120931524977,0.795609415652657,1.31099672619521,26,"NABA_MATRISOME_POORLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED","BOTH",FALSE
"MACLACHLAN_BRCA1_TARGETS_UP",0.0480194733348086,0.110497291037877,0.0677730323030541,0.815811616452962,1.31909338280054,20,"MACLACHLAN_BRCA1_TARGETS","UP",FALSE
"RIZ_ERYTHROID_DIFFERENTIATION_CCNE1",0.0482551517034276,0.110946298370233,0.0652926206630866,0.759014147088289,1.28096385782415,40,"RIZ_ERYTHROID_DIFFERENTIATION_CCNE1","BOTH",FALSE
"GRUETZMANN_PANCREATIC_CANCER_DN",0.0483,0.110956171284635,0.0640748785378994,0.669845033299104,1.16081991476676,189,"GRUETZMANN_PANCREATIC_CANCER","DN",FALSE
"SUH_COEXPRESSED_WITH_ID1_AND_ID2_UP",0.048401722965314,0.110990564907207,0.0683519284059275,0.828963346660999,1.32268974808851,17,"SUH_COEXPRESSED_WITH_ID1_AND_ID2","UP",FALSE
"MCBRYAN_PUBERTAL_BREAST_4_5WK_DN",0.0484048404840484,0.110990564907207,0.0640052201911665,0.670534967886297,1.16160989857006,187,"MCBRYAN_PUBERTAL_BREAST_4_5WK","DN",FALSE
"GILDEA_METASTASIS",0.0484366719660837,0.110990564907207,0.0659642175442741,0.785754089546881,1.30434999470862,29,"GILDEA_METASTASIS","BOTH",FALSE
"TERAMOTO_OPN_TARGETS_CLUSTER_4",0.0487945553120314,0.111626242900374,0.0686890698977699,0.843054233477497,1.33058299285142,15,"TERAMOTO_OPN_TARGETS_CLUSTER_4","BOTH",FALSE
"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS",0.0488048804880488,0.111626242900374,0.063728697179177,0.681818431245376,1.17919609743054,146,"BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS","BOTH",FALSE
"YAGI_AML_RELAPSE_PROGNOSIS",0.0488364812689137,0.111626242900374,0.0651459743455219,0.769403499981351,1.28993984284932,35,"YAGI_AML_RELAPSE_PROGNOSIS","BOTH",FALSE
"GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP",0.0489,0.111678130217028,0.0636600886299947,0.673826145659433,1.16676180695748,175,"GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT","UP",FALSE
"PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN",0.0489451476793249,0.11168801005057,0.0654401996471083,0.779329974991914,1.29699243413327,31,"PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR","DN",FALSE
"SUNG_METASTASIS_STROMA_DN",0.0491035044824776,0.111955990220049,0.0641447501054599,0.73865447268143,1.26296743007076,53,"SUNG_METASTASIS_STROMA","DN",FALSE
"YAGI_AML_FAB_MARKERS",0.0493,0.112310407993339,0.0633877114836093,0.67085620615972,1.16193958374038,183,"YAGI_AML_FAB_MARKERS","BOTH",FALSE
"STANELLE_E2F1_TARGETS",0.0494223363286264,0.112482679117652,0.065588721362786,0.790647402303394,1.30689760263049,27,"STANELLE_E2F1_TARGETS","BOTH",FALSE
"MATZUK_SPERMATOGONIA",0.0494578446558973,0.112482679117652,0.0667337413459785,0.814109024742294,1.31634044644384,20,"MATZUK_SPERMATOGONIA","BOTH",FALSE
"WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN",0.049529050693195,0.112551065362609,0.0651459743455219,0.780989992832994,1.29761650843443,30,"WANG_METASTASIS_OF_BREAST_CANCER_ESR1","DN",FALSE
"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP",0.0496194824961948,0.112662990962315,0.0636600886299947,0.733105621759582,1.25579427889118,56,"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2","UP",FALSE
"BROWNE_HCMV_INFECTION_14HR_DN",0.0496950304969503,0.112740964709499,0.0631185759587299,0.653457320603332,1.13559823679019,271,"BROWNE_HCMV_INFECTION_14HR","DN",FALSE
"ROVERSI_GLIOMA_COPY_NUMBER_UP",0.0497542381382285,0.112781769300906,0.0631855595077774,0.704003410288713,1.21466521115754,91,"ROVERSI_GLIOMA_COPY_NUMBER","UP",FALSE
"BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE",0.0500100020004001,0.113267686649913,0.062918812636024,0.68275540255501,1.18060513380676,140,"BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE","BOTH",FALSE
"SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN",0.0500634444572615,0.113294941302785,0.0677730323030541,0.841680093940939,1.3284142039117,15,"SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT","DN",FALSE
"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE_DN",0.0501626613495645,0.11334496058197,0.0644263908163349,0.772868060067123,1.29080660698451,33,"LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_SMALL_VS_HUGE","DN",FALSE
"DAZARD_UV_RESPONSE_CLUSTER_G24",0.0502323522903297,0.11334496058197,0.0661924422634488,0.813031656249522,1.31459843931745,20,"DAZARD_UV_RESPONSE_CLUSTER_G24","BOTH",FALSE
"QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR",0.0502411575562701,0.11334496058197,0.062918812636024,0.70850540083276,1.22032428399981,82,"QUINTENS_EMBRYONIC_BRAIN_RESPONSE_TO_IR","BOTH",FALSE
"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C",0.050251256281407,0.11334496058197,0.062918812636024,0.70967053504644,1.22242982532069,81,"BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C","BOTH",FALSE
"WINTER_HYPOXIA_DN",0.0504081632653061,0.113605218034496,0.0633201262592919,0.739504257716121,1.26293724932662,51,"WINTER_HYPOXIA","DN",FALSE
"VARELA_ZMPSTE24_TARGETS_UP",0.0505478602439529,0.113738279657562,0.0636600886299947,0.756552910233607,1.27836482770508,41,"VARELA_ZMPSTE24_TARGETS","UP",FALSE
"MODY_HIPPOCAMPUS_POSTNATAL",0.0505503465144721,0.113738279657562,0.0631855595077774,0.738013791265014,1.26116220838882,52,"MODY_HIPPOCAMPUS_POSTNATAL","BOTH",FALSE
"BURTON_ADIPOGENESIS_PEAK_AT_24HR",0.0506850726280004,0.113933258032277,0.0634554993001747,0.751166917309624,1.27204978365738,43,"BURTON_ADIPOGENESIS_PEAK_AT_24HR","BOTH",FALSE
"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY_UP",0.0507202881152461,0.113933258032277,0.0624594990102385,0.68922123988633,1.19029684552051,121,"RICKMAN_TUMOR_DIFFERENTIATED_MODERATELY_VS_POORLY","UP",FALSE
"NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON",0.0508709193678625,0.114097091076445,0.067207783715993,0.841120396357995,1.32753083952608,15,"NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON","BOTH",FALSE
"TERAMOTO_OPN_TARGETS_CLUSTER_6",0.0508766268688824,0.114097091076445,0.0647833742605669,0.793014469792338,1.30672080202865,26,"TERAMOTO_OPN_TARGETS_CLUSTER_6","BOTH",FALSE
"SESTO_RESPONSE_TO_UV_C8",0.0512355017650025,0.114807807394797,0.0623946459917812,0.71716084558448,1.23356242950601,69,"SESTO_RESPONSE_TO_UV_C8","BOTH",FALSE
"MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS",0.0513595166163142,0.114991520018196,0.0633877114836093,0.764090008499094,1.28288261295852,36,"MATTIOLI_MULTIPLE_MYELOMA_WITH_14Q32_TRANSLOCATIONS","BOTH",FALSE
"FOROUTAN_PRODRANK_TGFB_EMT_DN",0.0514469453376206,0.115023673469388,0.0621371046981612,0.707804722607913,1.21911744118387,82,"FOROUTAN_PRODRANK_TGFB_EMT","DN",FALSE
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP",0.0514767932489451,0.115023673469388,0.063728697179177,0.776975517119144,1.29307405020675,31,"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA","UP",FALSE
"RIGGI_EWING_SARCOMA_PROGENITOR_DN",0.0515,0.115023673469388,0.061945887634562,0.670052864692362,1.16054817639912,183,"RIGGI_EWING_SARCOMA_PROGENITOR","DN",FALSE
"LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER",0.0516948305169483,0.115364646243369,0.0618193194977296,0.663024355936622,1.15011491254901,211,"LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER","BOTH",FALSE
"RAGHAVACHARI_PLATELET_SPECIFIC_GENES",0.0518234165067179,0.115466098714511,0.0620731825163625,0.71957803428969,1.23626537202259,66,"RAGHAVACHARI_PLATELET_SPECIFIC_GENES","BOTH",FALSE
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN",0.0518451664661051,0.115466098714511,0.0618193194977296,0.702121449768242,1.21137887356494,93,"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS","DN",FALSE
"CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_UP",0.0518920115069706,0.115466098714511,0.0650729978323898,0.811649958073836,1.31236435869906,20,"CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS","UP",FALSE
"GEISS_RESPONSE_TO_DSRNA_DN",0.0519091013957781,0.115466098714511,0.0665002323311693,0.839754515096249,1.3253750845284,15,"GEISS_RESPONSE_TO_DSRNA","DN",FALSE
"BARIS_THYROID_CANCER_DN",0.0519704183973255,0.115508582238085,0.0620731825163625,0.728515169873076,1.24918339363881,59,"BARIS_THYROID_CANCER","DN",FALSE
"ROSS_AML_WITH_AML1_ETO_FUSION",0.0520528598809644,0.11551014929851,0.0618825131623321,0.715539852433129,1.23073099503349,70,"ROSS_AML_WITH_AML1_ETO_FUSION","BOTH",FALSE
"BECKER_TAMOXIFEN_RESISTANCE_UP",0.0520822674716054,0.11551014929851,0.0623299809682921,0.742688078128257,1.26565466881489,48,"BECKER_TAMOXIFEN_RESISTANCE","UP",FALSE
"ROPERO_HDAC2_TARGETS",0.0521251002405774,0.11551014929851,0.0616308146670763,0.700972743044645,1.20988345495313,95,"ROPERO_HDAC2_TARGETS","BOTH",FALSE
"KOHOUTEK_CCNT1_TARGETS",0.0521399979472442,0.11551014929851,0.0623946459917812,0.747639256512463,1.26912124668304,45,"KOHOUTEK_CCNT1_TARGETS","BOTH",FALSE
"TSENG_ADIPOGENIC_POTENTIAL_UP",0.0523682810005322,0.115915260131041,0.0634554993001747,0.786254743989066,1.30210412782859,28,"TSENG_ADIPOGENIC_POTENTIAL","UP",FALSE
"DER_IFN_ALPHA_RESPONSE_UP",0.0524087885506954,0.115915260131041,0.0616308146670763,0.713253497171581,1.22698218544315,73,"DER_IFN_ALPHA_RESPONSE","UP",FALSE
"WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1",0.0524900505539421,0.115915260131041,0.063728697179177,0.791297141183708,1.30389100622757,26,"WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1","BOTH",FALSE
"DOANE_BREAST_CANCER_CLASSES_DN",0.0524923272303948,0.115915260131041,0.0631855595077774,0.778979145006401,1.29427548055996,30,"DOANE_BREAST_CANCER_CLASSES","DN",FALSE
"HUANG_AML_LSC47",0.0530006186842648,0.116816927488292,0.0620094437915393,0.750938767030466,1.27105444441356,42,"HUANG_AML_LSC47","BOTH",FALSE
"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP",0.053027858448962,0.116816927488292,0.0633877114836093,0.790492332017296,1.30256485025,26,"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA","UP",FALSE
"KAAB_FAILED_HEART_VENTRICLE_DN",0.0530287368203432,0.116816927488292,0.0620731825163625,0.754702666597057,1.275238428539,41,"KAAB_FAILED_HEART_VENTRICLE","DN",FALSE
"GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP",0.0532946705329467,0.117308301350074,0.0608321173593861,0.665316848025423,1.15335489722579,200,"GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION","UP",FALSE
"COLLIS_PRKDC_SUBSTRATES",0.0533892541373838,0.117384617435641,0.0649277319696751,0.825485483001577,1.31714048631947,17,"COLLIS_PRKDC_SUBSTRATES","BOTH",FALSE
"DELASERNA_MYOD_TARGETS_UP",0.05341514938135,0.117384617435641,0.0609531156006142,0.708987623806907,1.22057793401636,77,"DELASERNA_MYOD_TARGETS","UP",FALSE
